DATE,SHARE CODE,ISSUER NAME,BANK,GOVERNMENT,PRIVATE EQUITY,TRUSTEE BANK,VENTURE CAPITAL,PRIVATE BANK,EXCHANGE TRADED FUNDS,INVESTMENT MANAGER,INVESTMENT ADVISORS,BROKERAGE FIRMS,HEDGE FUND,SOVEREIGN WEALTH FUND,CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS,COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP,FIRM,INVESTMENT FUND SELLING AGENT,PEER TO PEER LENDING,PERMANENT ESTABLISHMENT,SOLE PROPRIETORSHIP,CORPORATE,ASSOCIATION/SOCIAL ORGANIZATIONS,STATE OWNED ENTERPRISES,CENTRAL BANK,STATE OWNED COMPANY,DIOCESE,CONFERENCE,CONGREGATION,COOPERATIVES,INTERNATIONAL ORGANIZATION,POLITICAL PARTIES,PARTNERSHIP,EDUCATIONAL INSTITUTION,MUTUAL FUNDS (MF),SECURITIES COMPANY (SC),PENSION FUNDS (PF),FINANCIAL INSTITUTIONAL (IB),INSURANCE (IS),FOUNDATION (FD),INDIVIDUAL (ID),TOTAL SCRIPLESS
31-Mar-2026,EPAC,MEGALESTARI EPACK SENTOSARAYA Tbk,0,0,0,0,0,460000,0,0,0,0,0,0,100,0,0,0,0,0,0,889855100,0,0,0,0,0,0,0,0,0,0,0,0,0,521500,0,0,0,0,2412563300,3303400000
31-Mar-2026,EPMT,ENSEVAL PUTERA MEGATRADING Tbk,835100,0,5000,0,0,0,0,393400,17600,40,0,0,200100,0,0,0,0,0,0,2586097295,0,0,0,0,0,0,0,0,0,0,61422094,0,843400,3360010,0,0,0,0,52925805,2706099844
31-Mar-2026,ERAA,ERAJAYA SWASEMBADA Tbk,304246278,49485127,1500000,412049700,0,544028000,235456489,2314600,40964825,38735,5836700,369760810,2321900,6101700,2414900,0,0,0,1100,3134969848,0,5500,0,18637400,0,0,0,1463200,0,0,28846200,0,1146749301,50770880,50377100,2926000,1286695397,12633000,2044425110,9755019800
31-Mar-2026,ERAL,SINAR EKA SELARAS Tbk,11358800,0,0,0,0,0,0,4913000,21678800,0,0,0,0,7226100,10737600,0,0,0,0,33495600,0,0,0,0,0,0,0,0,0,0,0,815800,110882300,205500,0,0,11900,10800,836173800,1037510000
31-Mar-2026,ERTX,ERATEX DJAJA Tbk,61600,0,0,0,0,0,0,0,2384100,1000,0,0,100,0,0,0,0,0,0,1186785992,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,0,0,0,0,93340040,1282576592
31-Mar-2026,ESIP,SINERGI INTI PLASTINDO Tbk,1065000,0,0,0,0,0,0,0,54,0,0,0,100100,0,0,0,0,0,0,3100000,0,0,0,0,0,0,0,0,0,0,0,0,0,544647,0,0,0,20,750744026,755553847
31-Mar-2026,ESSA,ESSA INDUSTRIES INDONESIA Tbk,183412204,4812600,409402200,57569781,8000,1412160646,251184715,0,203675600,5,1031200,221872179,919800,42657200,34314410,1250000,40000,0,20000,2758098952,0,0,0,41116200,0,2000000,0,121900,133200,0,0,6581900,1006230864,511574995,241344552,5597700,604103100,28393100,9197348697,17226975700
31-Mar-2026,ESTA,ESTA MULTI USAHA Tbk,800,0,0,0,0,489150659,0,0,5182800,0,0,0,100,0,0,0,0,0,0,1518970799,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,188762050,0,0,223286869,2425354179
31-Mar-2026,ESTI,EVER SHINE TEXTILE INDUSTRY,1910777,0,0,0,0,0,0,0,36900,70,0,0,100,0,0,0,0,0,0,945889218,0,0,0,0,0,0,0,0,0,0,0,0,0,664165,0,140,2500,0,168534725,1117038595
31-Mar-2026,ETWA,ETERINDO WAHANATAMA Tbk,46000,0,3903098400,0,0,90374000,0,34840200,2000,0,0,0,100,0,0,0,0,0,0,115100800,0,0,0,0,0,0,0,0,0,0,0,0,563000,14103700,32900,0,500,0,271527300,4429688900
31-Mar-2026,EURO,ESTEE GOLD FEET Tbk,659800,0,30815500,0,0,0,0,0,114602700,0,0,0,100,0,29129730,0,0,0,1500,1915756590,0,0,0,0,0,0,0,0,0,0,0,0,0,125000070,0,0,0,0,332860438,2548826428
31-Mar-2026,EXCL,XLSMART TELECOM SEJAHTERA Tbk,77552970,3491120,90624163,37427060,9273,531735158,157791725,1771298,825412889,131862408,1626911,140767655,6780845631,1474696,286163080,69000,0,1,0,3491963438,11,3,963215,7457600,0,150000,0,827,88600,0,233800,3859332,551603845,1007417149,143399037,1910908,204945608,3338446,501214741,14987171598
31-Mar-2026,FAPA,FAP AGRI Tbk,47900,0,0,0,0,0,0,0,2800,0,0,0,100,0,0,0,0,0,0,3629031700,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,329000,3629411800
31-Mar-2026,FAST,FAST FOOD INDONESIA Tbk,30931918,0,2000000,600000,100,18480000,0,305000,10809500,1848667,0,0,75100,0,0,0,0,0,0,1842210767,0,0,0,0,0,0,0,6384440,0,0,0,0,135359000,20625783,0,0,296034796,0,282411782,2648076853
31-Mar-2026,FASW,FAJAR SURYA WISESA Tbk,1393700,0,0,0,0,0,0,0,2601602,306,0,0,100,0,0,0,0,0,0,3214128733,0,0,0,0,0,0,0,0,0,0,0,0,0,290058,0,167,4000,100,1153929,3219572695
31-Mar-2026,FILM,MD ENTERTAINMENT Tbk,3757296,0,0,22089300,0,61925000,68643719,41375100,19079911,260702,790900,11666771,3000,424184,121990,0,0,0,0,2251156426,0,0,0,0,0,0,0,52,71000,0,82986171,573000,20345604,1638643980,29329501,218790,9325120,52146,775328640,5038168303
31-Mar-2026,FIMP,FIMPERKASA UTAMA Tbk,0,0,0,0,0,0,0,0,40300000,0,0,0,100,0,0,0,0,0,0,60618400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299082475,400000975
31-Mar-2026,FIRE,ALFA ENERGI INVESTAMA Tbk,2240200,50,0,0,0,0,17400000,0,6913200,0,0,0,100,0,862400,0,0,0,0,8267000,0,348128850,0,0,0,0,0,0,0,0,0,0,105544021,4734314,25,0,0,87,981247932,1475338179
31-Mar-2026,FISH,FKS MULTI AGRO Tbk,0,0,0,0,0,6807500,0,0,111800,0,0,0,1000,0,0,0,0,0,0,4294288000,0,0,0,0,0,0,0,0,0,0,0,0,0,563900,0,0,0,0,498227800,4800000000
31-Mar-2026,FITT,HOTEL FITRA INTERNATIONAL Tbk,230000,0,122400,0,0,0,0,0,1642100,0,0,0,100,0,0,0,0,1032397500,0,167540000,0,0,0,0,0,0,0,0,0,0,0,0,0,8438000,0,0,0,0,93901951,1304272051
31-Mar-2026,FLMC,FALMACO NONWOVEN INDUSTRI Tbk,300,0,0,0,0,0,0,0,0,0,0,0,0,2310000,0,0,0,0,0,137588798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641350902,781250000
31-Mar-2026,FMII,FORTUNE MATE INDONESIA Tbk,50,0,0,0,0,0,0,0,83500,0,0,0,234,0,0,0,0,0,0,3038224367,0,0,0,0,0,0,0,0,0,0,0,0,0,138756649,0,0,0,72,3222935128,6400000000
31-Mar-2026,FOLK,MULTI GARAM UTAMA Tbk,2126700,0,903330281,0,0,900000,0,0,1970000,0,0,0,0,0,0,0,0,0,0,2037365294,0,0,0,0,0,0,0,0,0,0,0,0,0,40097450,0,0,0,0,1105567819,4091357544
31-Mar-2026,FOOD,SENTRA FOOD INDONESIA Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,161600,0,0,0,0,0,1030900,0,0,0,0,0,0,0,0,0,0,0,0,0,32500,0,0,0,0,148774900,150000000
31-Mar-2026,FORE,FORE KOPI INDONESIA Tbk,39200,0,0,0,0,0,0,103681300,3617000,0,0,0,265957000,435000,0,0,0,0,0,431724700,0,0,0,0,0,0,0,0,0,0,0,0,274850300,265967200,0,0,0,0,533728300,1880000000
31-Mar-2026,FORU,FORTUNE INDONESIA Tbk,300,0,357342600,0,317200,0,0,30000,251200,0,0,0,100,246500,814000,0,0,0,0,53772000,0,0,0,0,0,0,0,0,0,0,0,0,0,38800,0,0,0,0,52411300,465224000
31-Mar-2026,FPNI,LOTTE CHEMICAL TITAN Tbk,9268100,0,0,0,0,0,0,0,23781400,13392,0,0,100100,0,10100,0,0,0,75600,117372755,0,0,0,0,0,0,0,0,0,0,0,0,54,3741273,0,750000,0,0,379020531,534133305
31-Mar-2026,FUJI,FUJI FINANCE INDONESIA Tbk,125600,0,0,0,0,715000000,0,0,5500,0,0,0,100,37100,0,0,0,0,0,99885800,0,0,0,0,0,0,0,0,0,0,0,0,0,57964300,0,0,0,0,426981600,1300000000
31-Mar-2026,FUTR,FUTURA ENERGI GLOBAL Tbk,48895300,0,0,0,0,5750000,0,5000000,44246600,0,0,0,100,600000,9700,0,0,0,0,3060308640,0,0,0,0,0,0,0,0,0,0,0,0,493000,14780360,0,0,0,20,3455468239,6635551959
31-Mar-2026,FWCT,WIJAYA CAHAYA TIMBER Tbk,9634200,0,0,0,0,0,0,0,1835300,0,0,0,100,0,0,0,0,0,0,1619793900,0,0,0,0,0,0,0,0,0,0,0,0,0,16548900,0,0,0,0,315187600,1963000000
31-Mar-2026,GAMA,AKSARA GLOBAL DEVELOPMENT Tbk,1700,14200000,0,0,0,0,0,0,2403000000,0,0,0,100,0,0,0,0,0,0,5130356500,0,0,0,0,0,0,0,0,0,0,0,0,1860957900,294861100,0,0,0,0,307650356,10011027656
31-Mar-2026,GDST,GUNAWAN DIANJAYA STEEL Tbk,277337206,0,0,0,0,0,0,0,462129800,445,0,0,100,0,0,0,0,0,139000,165410,0,0,0,0,0,0,0,1600000,0,0,0,0,0,430491,695000,0,0,85,276437448,1018934985
31-Mar-2026,GDYR,GOODYEAR INDONESIA Tbk,11528400,0,0,0,0,0,0,0,1271900,0,0,0,100,0,0,0,0,0,0,23080400,0,0,0,0,0,0,0,0,0,0,0,0,0,578760,0,0,170000,200000,20283440,57113000
31-Mar-2026,GEMA,GEMA GRAHASARANA Tbk,400,0,0,0,0,0,0,0,790700,0,0,0,100,0,0,0,0,0,0,290435000,0,0,0,0,0,0,0,0,0,0,0,0,0,719900,0,0,0,0,396053900,688000000
31-Mar-2026,GEMS,GOLDEN ENERGY MINES Tbk,151430,87581,17700,499068,0,100339,236500,200000,106700,108,54800,50000,100,1571600,0,0,0,0,0,5846728931,0,0,51400,0,0,0,0,1000,0,0,93100,0,3210409,441450,812500,37100,4601000,12271,23287913,5882353000
31-Mar-2026,GGRM,GUDANG GARAM Tbk,14793372,1031900,359400,6956896,0,2277619,8097453,7350205,5327608,7302908,2636800,2139094,663350,60109,170100,40000,0,0,0,46268789,0,11620200,0,742400,0,0,0,210500,12500,0,102,0,56410298,2144655,13178288,295100,10781289,365500,128921780,330158215
31-Mar-2026,GGRP,GUNUNG RAJA PAKSI Tbk,1704500,0,0,0,0,526518500,0,0,2401000,0,0,0,100,0,11566800,0,0,0,0,3088207907,0,0,0,0,0,0,0,0,0,0,0,0,0,60937400,82000,0,0,0,4510532950,8201951157
31-Mar-2026,GHON,GIHON TELEKOMUNIKASI INDONESIA Tbk,0,0,0,0,0,0,0,0,3900,0,0,0,100,0,0,0,0,0,0,323109700,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,226886000,550000000
31-Mar-2026,GIAA,GARUDA INDONESIA (PERSERO) Tbk,3095925798,302484000,930000,7224468,4754459,653814576,0,50000,878140645,161647,242231855,0,176695295,1800000,242700,0,0,0,4700,13611717610,0,28333500,0,0,0,0,0,15538093,383300892,0,97,0,382397700,538597786,73273879,37077193,393207302,9720294,11446860331,32284484820
31-Mar-2026,GJTL,GAJAH TUNGGAL Tbk,54766116,10861380,1930913,200000,5000,10292799,9551100,1654500,12567804,595,0,333500,579900,595100,1000,0,0,0,0,410033386,0,0,1919832,163000,0,0,0,1365700,0,0,704000,0,171092457,40073985,39715650,749618,375500,1548,974021232,1743555615
31-Mar-2026,GLOB,GLOBE KITA TERANG Tbk,1500,0,29750500,0,0,17950500,0,0,0,0,0,0,100,0,0,0,0,0,0,996572500,0,0,0,0,0,0,0,0,0,0,0,0,0,46122900,0,0,0,0,20714000,1111112000
31-Mar-2026,GLVA,GALVA TECHNOLOGIES Tbk,0,0,0,0,0,50000000,0,60041400,68500,0,0,0,100,0,0,0,0,0,0,80301900,0,0,0,0,0,0,0,0,0,0,0,0,0,184450000,0,0,0,42073700,283064400,700000000
31-Mar-2026,GMFI,GARUDA MAINTENANCE FACILITY AERO ASIA Tbk,174872454,0,100,0,0,0,0,3000000,0,70,0,0,80194,2187500,373600,0,0,0,0,60193637,0,83297996900,0,161050000,0,0,0,150311775,0,0,0,0,20229604,540435736,4228023,0,58525856,0,5766516085,90240001534
31-Mar-2026,GMTD,GOWA MAKASSAR TOURISM DEVELOPMENT Tbk,0,0,0,0,0,77000,0,0,69974800,0,0,0,1000,0,0,0,0,0,0,23776400,0,0,0,0,0,0,0,0,0,0,0,0,7172500,0,0,0,0,0,2139300,103141000
31-Mar-2026,GOLD,"VISI TELEKOMUNIKASI INFRASTRUKTUR Tbk, PT",0,0,0,0,0,4208325,0,0,257600,0,0,0,100,0,83805000,0,0,0,0,1072151364,0,0,0,0,0,0,0,0,0,0,0,0,0,102659927,0,0,0,0,14193684,1277276000
31-Mar-2026,GOLF,INTRA GOLFLINK RESORTS Tbk,236900,0,0,0,0,0,0,0,9622800,0,0,0,0,53500,0,0,0,0,0,1305826300,0,0,0,0,0,0,0,244200,0,0,0,0,0,227900,0,0,0,0,633788400,1950000000
31-Mar-2026,GOLL,GOLDEN PLANTATION Tbk,11656900,0,266000000,0,0,0,0,0,0,0,0,0,0,29700,155350000,0,0,0,0,3076588400,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,0,800000,0,25000,154530459,3664990559
31-Mar-2026,GOOD,GARUDAFOOD PUTRA PUTRI JAYA Tbk,204900,0,0,270249800,0,0,9222600,0,181500,0,0,1649900,256600,0,0,0,0,0,0,12473968882,0,0,0,0,0,0,0,0,0,0,4350000,0,49215900,1865200,1274500,1373600,17500000,65000,23702613173,36533991555
31-Mar-2026,GOTO,GOTO GOJEK TOKOPEDIA Tbk,23416985185,10633271618,4811201558,37503994891,56801946609,45093376684,39471633816,3358934990,117477314518,2398876663,721284004,10493586944,14994692039,158292723,125720712,5475000,0,0,0,375188594014,2713900,6094814049,21557614447,6664120274,0,0,0,100,86655000,0,7025734411,1055947355,105523230489,11197739442,51359391631,6556893394,30838034691,1113424100,145982872222,1137714367473
31-Mar-2026,GPRA,PERDANA GAPURAPRIMA Tbk,26125600,0,0,0,784034,0,0,12517200,29817100,84,0,0,1890100,0,0,0,0,0,0,2663753297,0,0,0,0,0,0,0,0,0,0,0,0,8000000,2934018,0,0,0,226,1530833677,4276655336
31-Mar-2026,GPSO,GEOPRIMA SOLUSI Tbk,1983800,0,3631600,0,0,12451100,0,0,6007500,0,0,0,100,554300,0,0,0,0,0,368393386,0,0,0,0,0,0,0,0,0,0,0,0,0,60300,0,0,0,0,273659017,666741103
31-Mar-2026,GRIA,INGRIA PRATAMA CAPITALINDO Tbk,0,0,0,0,0,0,0,0,1054500,0,0,0,0,0,0,0,0,0,0,489200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4897976974,4899520674
31-Mar-2026,GRPH,GRIPTHA PUTRA PERSADA Tbk,2907400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696471700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300620900,1000000000
31-Mar-2026,GRPM,GRAHA PRIMA MENTARI Tbk,350600,0,0,0,0,0,0,0,2401700,0,0,0,0,0,0,0,0,0,0,1093159200,0,0,0,0,0,0,0,0,0,0,0,0,0,5123550,0,0,0,40000,447005760,1548080810
31-Mar-2026,GSMF,EQUITY DEVELOPMENT INVESTMENT Tbk,19880,36,0,0,55000000,200,0,0,266861394,27524,0,0,100,0,0,0,0,0,0,13566982164,0,0,0,0,0,0,0,0,0,0,0,0,0,56040,0,6000,37500,0,122483353,14011474191
31-Mar-2026,GTBO,GARDA TUJUH BUANA Tbk,6948800,0,0,0,0,1748855100,0,0,676700,22,0,0,100,0,0,0,0,0,0,659799000,0,0,0,0,0,0,0,0,0,0,0,0,0,70478,0,0,4973000,0,76481300,2497804500
31-Mar-2026,GTRA,GRAHAPRIMA SUKSESMANDIRI Tbk,3561100,0,0,0,200,0,0,0,4959200,0,0,0,0,0,0,0,0,0,0,1933300,0,0,0,0,0,0,0,0,0,0,0,0,0,835200,0,0,0,0,367586000,378875000
31-Mar-2026,GTSI,GTS INTERNASIONAL Tbk,25820500,0,0,0,0,1850000,0,1900000,14163900,0,0,0,100100,0,0,0,0,0,330000,13625886479,0,0,0,0,0,0,0,35300,0,0,0,0,82061600,21120200,0,0,0,0,2040995000,15814263079
31-Mar-2026,GULA,AMAN AGRINDO Tbk,245300,0,7487200,0,0,20000,0,0,5597700,0,0,0,100,2295000,0,0,0,0,0,558202500,0,0,0,0,0,0,0,0,0,0,0,0,18300000,7800,0,0,0,0,478206900,1070362500
31-Mar-2026,GUNA,GUNANUSA ERAMANDIRI Tbk,0,0,100,0,0,0,0,0,1061000,0,0,0,0,0,0,0,0,0,0,368145600,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2130793200,2500000000
31-Mar-2026,GWSA,GREENWOOD SEJAHTERA Tbk,1008100,0,500000,0,0,0,0,0,2226900,0,0,0,100,0,0,0,0,0,0,494880000,0,0,0,0,0,0,0,0,0,0,0,0,77854500,12010900,367250000,0,0,0,643961500,1599692000
31-Mar-2026,GZCO,GOZCO PLANTATIONS Tbk,11520800,0,292700,0,0,900000,0,399300,19175200,0,0,0,24512200,0,0,0,0,0,0,2104201800,0,0,0,0,0,0,0,0,0,0,0,0,5103100,149599430,10475000,132218600,0,0,3541601870,6000000000
31-Mar-2026,HADE,HIMALAYA ENERGI PERKASA Tbk,0,0,100,0,0,0,0,0,14406000,0,0,0,100,420,0,0,0,0,0,207264160,0,0,0,0,0,0,0,0,0,0,0,0,120634684,5517086,203074512,0,1598109,109,850304720,1402800000
31-Mar-2026,HAIS,HASNUR INTERNASIONAL SHIPPING Tbk,1500,0,0,0,0,0,0,9364500,2227700,0,0,0,100,0,0,0,0,0,0,237951000,0,0,0,0,0,0,0,0,0,0,0,0,11437000,947100,0,0,0,0,1145741100,1407670000
31-Mar-2026,HAJJ,ARSY BUANA TRAVELINDO Tbk,295700,0,0,0,0,800000,0,0,10871300,0,0,0,0,0,0,0,0,0,0,2009432070,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,446975923,2468377053
31-Mar-2026,HALO,HALONI JANE Tbk,341400,0,0,0,0,0,0,0,13084900,0,0,0,100,0,1747000,0,0,0,0,393668300,0,0,0,0,0,0,0,0,0,0,0,0,0,14850,0,0,0,2600,5669869967,6078729117
31-Mar-2026,HATM,HABCO TRANS MARITIMA Tbk,22794300,0,0,0,0,0,0,0,20018088,490000,0,0,7600,0,0,0,0,0,0,2133388661,0,0,0,0,0,0,0,0,0,0,0,0,17500,500720,0,0,0,100,902783031,3080000000
31-Mar-2026,HBAT,MINAHASA MEMBANGUN HEBAT Tbk,0,0,0,0,0,0,0,0,36300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040704500,1040740800
31-Mar-2026,HDFA,RADANA BHASKARA FINANCE Tbk,216229100,0,0,0,3683066737,22221000,0,0,969000,0,0,0,28502100,0,0,0,0,0,0,2455707293,0,0,0,0,0,0,0,0,0,0,0,0,0,14100100,0,0,0,0,121650453,6542445783
31-Mar-2026,HDIT,HENSEL DAVEST INDONESIA Tbk,300000,0,796679400,0,0,0,0,0,7600,0,0,0,100,0,491100,0,0,0,0,1019700,0,0,0,250000,0,0,0,0,0,0,0,0,0,34700,1812700,0,0,0,724074700,1524670000
31-Mar-2026,HEAL,MEDIKALOKA HERMINA Tbk,6293564,0,1195949500,139053200,0,41461300,194042372,0,64599019,12119653,56832800,90498556,162600,0,0,0,0,0,0,4224097006,0,0,635300,12355300,0,0,0,0,350363700,0,0,8187316,882149929,44480152,159501298,2119400,234190600,2877312,7643980123,15365950000
31-Mar-2026,HELI,JAYA TRISHINDO Tbk,0,0,0,0,0,0,0,0,202900,0,0,0,100,0,0,0,0,0,0,511736100,0,0,0,0,0,0,0,0,0,0,0,0,0,84837900,0,0,0,0,86085387,682862387
31-Mar-2026,HERO,DFI RETAIL NUSANTARA Tbk,244400,0,0,39442100,0,7497350,0,462600,202400,76282,0,0,130600,0,99134175,0,0,0,0,154333851,0,0,0,0,0,0,0,0,0,0,0,0,13676358,353000922,0,25400,0,0,122152918,790379356
31-Mar-2026,HEXA,HEXINDO ADIPERKASA Tbk,955842,0,182100,1435800,100,781100,364500,220600,2605800,160070,0,0,946482,1275200,0,0,0,0,500,43172170,0,0,0,2800,0,0,0,0,0,0,2355500,0,25931596,24996355,866400,104400,101000,0,107839685,214298000
31-Mar-2026,HGII,HERO GLOBAL INVESTMENT Tbk,510500,0,0,0,0,100000,0,0,6427300,0,0,0,0,0,0,0,0,0,0,1865126800,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,4627834600,6500000000
31-Mar-2026,HILL,HILLCON Tbk,559600,0,0,0,0,0,123600,0,6037400,0,0,0,500,0,0,0,0,0,0,6132206800,0,0,0,0,0,0,0,0,0,0,0,0,365721800,2573293900,0,0,33466000,0,3249390400,12360800000
31-Mar-2026,HITS,HUMPUSS INTERMODA TRANSPORTASI Tbk,0,0,0,0,0,0,0,0,94700,65,0,0,100,0,0,0,0,230,0,7095157233,0,0,0,0,0,0,0,290417,0,0,0,0,0,10484,0,0,0,0,3845911,7099399140
31-Mar-2026,HKMU,HK METALS UTAMA Tbk,1257700,91398700,61000,0,0,0,0,0,107512720,0,0,0,200100,5000,0,0,0,0,0,460012342,0,0,0,20000,0,0,0,0,0,0,0,0,0,1965500,2400000,0,1299100,300,2555617538,3221750000
31-Mar-2026,HMSP,HANJAYA MANDALA SAMPOERNA Tbk,185703043,11678818,1316025,2642325,0,237343575,87993013,19023775,29027453,22261816,0,1528100,9261015,620000,28568800,100000,0,0,0,836632119,0,127275100,2453800,37128000,0,0,0,83100,0,0,3195511,135100,747471738,164089910,183755757,52285970,570249400,10984700,5353460312,8726268275
31-Mar-2026,HOKI,BUYUNG POETRA SEMBADA Tbk,632900,0,6660000,0,0,0,0,0,33424600,0,0,0,100,99000,0,0,0,0,0,65912600,0,0,0,75000,0,0,0,0,0,0,0,0,0,6425100,0,0,35075300,0,3413335714,3561640314
31-Mar-2026,HOME,HOTEL MANDARINE REGENCY Tbk,523268126,5479895094,654945733,0,0,20490100,0,43326476,51392000,0,0,0,0,1167528,0,0,0,0,0,893841818,0,310539612,0,440200,0,0,0,800100,0,0,0,0,2395775254,2867032791,5463861,0,9605097,8298822,7724227170,20990509782
31-Mar-2026,HOMI,GRAND HOUSE MULIA Tbk,1089600,0,0,0,0,0,0,0,2693100,0,0,0,100,0,0,0,0,0,0,833942500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737274700,1575000000
31-Mar-2026,HOPE,HARAPAN DUTA PERTIWI Tbk,3446400,0,0,0,77860216,0,0,0,21263000,0,0,0,100,0,0,500000,0,0,0,1197376700,0,0,0,0,0,0,0,0,0,0,0,0,0,4188900,0,0,0,0,812974887,2117610203
31-Mar-2026,HOTL,SARASWATI GRIYA LESTARI Tbk,0,15719865,0,0,0,0,0,33393900,0,0,0,0,0,0,0,0,0,0,0,2019446500,0,0,0,0,0,0,0,0,0,0,0,0,81670000,111000,0,0,0,0,1384660187,3535001452
31-Mar-2026,HRME,MENTENG HERITAGE REALTY Tbk,23200,0,8400,0,816600,25100000,0,0,0,0,0,0,250100,0,0,0,0,0,0,5098065500,0,0,0,0,0,0,0,0,0,0,0,0,0,107900,0,0,0,0,834378300,5958750000
31-Mar-2026,HRTA,HARTADINATA ABADI Tbk,22858372,0,4800000,7586683,0,4406900,1115340,0,16165938,34117,0,0,215100,1129000,0,0,0,0,10000,3283777428,0,130000,0,2736700,0,0,0,0,0,0,0,0,482333767,5566602,18278453,0,89449300,165000,664503700,4605262400
31-Mar-2026,HRUM,HARUM ENERGY Tbk,53105974,263200,1391500,166500,500,55030550,15818770,6887500,34383800,177622,0,439300,3867385,19709200,0,550000,0,0,0,2537163934,0,2150000,0,6026000,0,0,50000,100,0,0,0,0,81135401,33345099,20275500,862000,415134700,4691100,1475804365,4768430000
31-Mar-2026,HUMI,HUMPUSS MARITIM INTERNASIONAL Tbk,14677300,0,0,0,0,0,0,3000000,10520400,0,0,0,0,0,3300,0,0,0,0,14479185700,0,0,0,0,0,0,0,0,0,0,0,0,9568800,3145450,0,0,0,70,3542124397,18062225417
31-Mar-2026,HYGN,ECOCARE INDO PASIFIK Tbk,0,0,0,28500000,0,47500000,0,0,632200,0,0,0,18119900,0,0,0,0,0,0,59447200,0,0,0,0,0,0,0,0,0,0,0,0,64084800,38221400,0,0,0,0,2268494500,2525000000
31-Mar-2026,IATA,MNC ENERGY INVESTMENTS Tbk,24949300,0,15260578900,2,0,58869866,0,88659090,83226200,66,0,0,960000,200,38211,0,0,0,117,4059534828,0,1000,0,0,0,0,0,0,0,0,105263061,0,49000000,31632971,10252000,0,11530,566,11501372435,31274350343
31-Mar-2026,IBFN,INTAN BARU PRANA Tbk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143715199,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,0,0,20000000,20,353611428,1517332347
31-Mar-2026,IBOS,INDO BOGA SUKSES Tbk,78996300,0,0,0,8500000,0,0,0,31999079,0,0,0,50417300,100000,0,0,0,0,0,4154839537,0,0,0,0,0,0,0,0,0,0,0,0,0,284602,0,400000000,0,0,1993969005,6719105823
31-Mar-2026,IBST,INTI BANGUN SEJAHTERA Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344609,0,0,0,0,306123,650832
31-Mar-2026,ICBP,INDOFOOD CBP SUKSES MAKMUR Tbk,20575525,1899900,2892177,17715844,0,16476488,30731319,2309468,27660805,1108136,58105744,116142849,6299020,95931,306900,0,0,0,834600,111117283,0,41763000,36966900,15782500,0,0,586400,145500,0,0,1724909,141000,786290070,8525759,258186764,574500,470578726,9670900,287171275,2332380192
31-Mar-2026,ICON,ISLAND CONCEPTS INDONESIA Tbk,3680300,0,20000000,0,0,0,0,0,0,0,0,0,100,200,275400,0,0,0,0,244418881,0,54669376,0,0,0,0,0,0,0,0,0,0,0,1250000,0,0,5089250,0,492080151,821463658
31-Mar-2026,IDEA,IDEA INDONESIA AKADEMI Tbk,3644900,0,0,0,0,478500,0,0,43900,0,0,0,31000100,2300000,0,0,0,0,0,421450800,0,0,0,0,0,0,0,0,0,0,0,0,0,21991000,0,0,0,0,581528300,1062437500
31-Mar-2026,IDPR,INDONESIA PONDASI RAYA Tbk,0,0,0,0,0,0,0,0,374400,0,0,0,982600,2748,0,0,0,0,0,51303509,0,0,0,0,0,0,0,0,0,0,0,0,30434003,8673450,0,0,16527,63,211212700,303000000
31-Mar-2026,IFII,INDONESIA FIBREBOARD INDUSTRY Tbk,778200,0,0,0,0,0,0,0,220600,0,0,0,100,0,0,0,0,0,10000,3762231100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,285959900,4049200000
31-Mar-2026,IFSH,IFISHDECO Tbk,26000,0,205356400,0,0,0,0,0,10700,0,0,0,5600,0,0,0,0,0,0,201854100,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,0,0,0,0,17723700,425000000
